Date,Close
2019/9/27,28.05
2019/10/1,28.13
2019/10/2,27.83
2019/10/3,27.37
2019/10/4,27.48
2019/10/7,27.6
2019/10/8,27.65
2019/10/9,27.25
2019/10/14,27.72
2019/10/15,27.66
2019/10/16,27.8
2019/10/17,27.76
2019/10/18,27.82
2019/10/21,27.8
2019/10/22,27.97
2019/10/23,27.82
2019/10/24,27.9
2019/10/25,27.97
2019/10/28,28.11
2019/10/29,28.2
2019/10/30,28.12
2019/10/31,28.12
2019/11/1,28.14
2019/11/4,28.33
2019/11/5,28.44
2019/11/6,28.27
2019/11/7,28.33
2019/11/8,28.34
2019/11/11,28.39
2019/11/12,28.43
2019/11/13,28.5
2019/11/14,28.63
2019/11/15,28.79
2019/11/18,28.9
2019/11/19,29.02
2019/11/20,28.94
2019/11/21,28.9
2019/11/22,28.9
2019/11/25,29.01
2019/11/26,29.15
2019/11/27,29.23
2019/11/28,29.23
2019/11/29,29.26
2019/12/2,29.28
2019/12/3,28.97
2019/12/4,28.73
2019/12/5,28.85
2019/12/6,28.95
2019/12/9,29.14
2019/12/10,29.13
2019/12/11,29.11
2019/12/12,29.08
2019/12/13,29.29
2019/12/16,29.24
2019/12/17,29.36
2019/12/18,29.33
2019/12/19,29.3
2019/12/20,29.45
2019/12/23,29.64
2019/12/24,29.6
2019/12/25,29.52
2019/12/26,29.6
2019/12/27,29.76
2019/12/30,29.66
2019/12/31,29.46
2020/1/2,29.64
2020/1/3,29.62
2020/1/6,29.5
2020/1/7,29.73
2020/1/8,29.44
2020/1/9,29.71
2020/1/10,29.85
2020/1/13,29.79
2020/1/14,29.87
2020/1/15,29.82
2020/1/16,29.98
2020/1/17,30.25
2020/1/20,30.34
2020/1/30,29.87
2020/1/31,30.24
2020/2/3,30.04
2020/2/4,30.06
2020/2/5,30.12
2020/2/6,30.62
2020/2/7,30.64
2020/2/10,30.51
2020/2/11,30.79
2020/2/12,30.78
2020/2/13,30.77
2020/2/14,31.02
2020/2/17,31.03
2020/2/18,30.92
2020/2/19,31.1
2020/2/20,31.18
2020/2/21,31.13
2020/2/24,30.57
2020/2/25,30.27
2020/2/26,29.9
2020/2/27,28.7
2020/3/2,27.62
2020/3/3,28.3
2020/3/4,27.92
2020/3/5,28.45
2020/3/6,27.38
2020/3/9,25.98
2020/3/10,26.11
2020/3/11,25.69
2020/3/12,24.28
2020/3/13,23.45
2020/3/16,22.88
2020/3/17,22.94
2020/3/18,22.38
2020/3/19,21.49
2020/3/20,22.4
2020/3/23,20.48
2020/3/24,21.49
2020/3/25,22.45
2020/3/26,22.71
2020/3/27,23.57
2020/3/30,23.58
2020/3/31,24.09
2020/4/1,23.38
2020/4/6,23.9
2020/4/7,24.38
2020/4/8,24.59
2020/4/9,25.16
2020/4/10,25.57
2020/4/13,25.28
2020/4/14,25.73
2020/4/15,25.92
2020/4/16,25.61
2020/4/17,26.53
2020/4/20,26.36
2020/4/21,25.77
2020/4/22,25.23
2020/4/23,25.75
2020/4/24,25.5
2020/4/27,26.29
2020/4/28,26.3
2020/4/29,26.48
2020/4/30,26.93
2020/5/4,25.66
2020/5/5,26.18
2020/5/6,26.35
2020/5/7,26.18
2020/5/8,26.6
2020/5/11,26.75
2020/5/12,26.62
2020/5/13,26.24
2020/5/14,25.8
2020/5/15,26.15
2020/5/18,26.41
2020/5/19,26.97
2020/5/20,26.87
2020/5/21,27.01
2020/5/22,26.7
2020/5/25,27.18
2020/5/26,27.46
2020/5/27,27.59
2020/5/28,27.86
2020/5/29,27.68
2020/6/1,27.77
2020/6/2,27.77
2020/6/3,28.17
2020/6/4,28.42
2020/6/5,28.42
2020/6/8,28.96
2020/6/9,29.22
2020/6/10,29.15
2020/6/11,28.4
2020/6/12,27.59
2020/6/15,26.94
2020/6/16,28.18
2020/6/17,28.23
2020/6/18,27.96
2020/6/19,28.15
2020/6/22,28.01
2020/6/23,28.2
2020/6/24,28.25
2020/6/29,27.22
2020/6/30,27.57
2020/7/1,27.73
2020/7/2,28
2020/7/3,28.09
2020/7/6,28.46
2020/7/7,28.46
2020/7/8,28.26
2020/7/9,28.41
2020/7/10,28.17
2020/7/13,28.78
2020/7/14,28.44
2020/7/15,28.94
2020/7/16,28.9
2020/7/17,28.93
2020/7/20,28.92
2020/7/21,29.27
2020/7/22,29.27
2020/7/23,29.4
2020/7/24,28.95
2020/7/27,28.95
2020/7/28,28.94
2020/7/29,28.83
2020/7/30,29.08
2020/7/31,29.27
2020/8/3,29.4
2020/8/4,29.58
2020/8/5,29.65
2020/8/6,29.84
2020/8/7,29.88
2020/8/10,30.11
2020/8/11,30.2
2020/8/12,29.97
2020/8/13,30.3
2020/8/14,30.32
2020/8/17,30.34
2020/8/18,30.35
2020/8/19,30.43
2020/8/20,30.1
2020/8/21,30.38
2020/8/24,30.5
2020/8/25,30.83
2020/8/26,30.88
2020/8/27,31.13
2020/8/28,31.39
2020/8/31,31.58
2020/9/1,31.43
2020/9/2,31.72
2020/9/3,32.09
2020/9/4,30.9
2020/9/7,30.62
2020/9/8,30.8
2020/9/9,30.07
2020/9/10,30.47
2020/9/11,30.17
2020/9/14,30.24
2020/9/15,30.36
2020/9/16,30.48
2020/9/17,30.13
2020/9/18,29.97
2020/9/21,29.47
2020/9/22,29.36
2020/9/23,29.75
2020/9/24,29.05
2020/9/25,29.23
2020/9/28,29.68
2020/9/29,29.88
2020/9/30,29.46
2020/10/5,29.8
2020/10/6,30.03
2020/10/7,29.75
2020/10/8,30.14
2020/10/12,30.7
2020/10/13,30.95
2020/10/14,30.87
2020/10/15,30.58
2020/10/16,30.69
2020/10/19,30.78
2020/10/20,30.26
2020/10/21,30.4
2020/10/22,30.04
2020/10/23,30.32
2020/10/26,30.19
2020/10/27,29.96
2020/10/28,29.67
2020/10/29,29.06
2020/10/30,28.71
2020/11/2,28.76
2020/11/3,29.17
2020/11/4,29.84
2020/11/5,30.32
2020/11/6,30.45
2020/11/9,31.13
2020/11/10,30.81
2020/11/11,30.89
2020/11/12,30.96
2020/11/13,30.83
2020/11/16,31.48
2020/11/17,31.43
2020/11/18,31.37
2020/11/19,31.12
2020/11/20,31.11
2020/11/23,31.12
2020/11/24,31.44
2020/11/25,31.67
2020/11/26,31.68
2020/11/27,31.59
2020/11/30,31.51
2020/12/1,31.83
2020/12/2,31.84
